pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-05-26,95.5,1.62,6.15,"Rocchio, Brayan",677587,672282,,ball,13.0,Brayan Rocchio strikes out swinging.,R,L,LAA,CLE,B,,,2,1,0.48,1.56,-1.82,1.98,,672356.0,595978.0,2,2,Top,,,642136,,-10.068742959451,-138.504849513083,-8.81337923345008,8.36355914438284,29.8808751730712,-10.2133034253365,3.11,1.43,,,,95.2,2150.0,6.2,746230,694384,650859,641645,687263,607680,666160,666176,54.31,,,,,,,,13,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,151.0,0.0,0.079,,
FF,2024-05-26,95.1,1.58,6.12,"Rocchio, Brayan",677587,672282,,called_strike,13.0,Brayan Rocchio strikes out swinging.,R,L,LAA,CLE,S,,,2,0,0.63,1.51,-1.16,1.94,,672356.0,595978.0,2,2,Top,,,642136,,-8.54776143998921,-138.131012654702,-8.65989677888926,9.85125243221881,28.9655285663152,-11.0739021501583,3.11,1.38,,,,95.0,2110.0,6.2,746230,694384,650859,641645,687263,607680,666160,666176,54.3,,,,,,,,13,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,0.0,-0.07,,
FF,2024-05-26,95.3,1.76,6.16,"Rocchio, Brayan",677587,672282,,ball,12.0,Brayan Rocchio strikes out swinging.,R,L,LAA,CLE,B,,,1,0,0.72,1.3,1.04,3.39,,672356.0,595978.0,2,2,Top,,,642136,,-3.49761756455189,-138.722207447381,-4.52534391994906,10.1286860828675,31.3719532078395,-14.5836911699615,3.17,1.45,,,,94.6,2059.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.62,,,,,,,,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,141.0,0.0,0.077,,
CU,2024-05-26,75.8,1.62,6.3,"Rocchio, Brayan",677587,672282,,ball,13.0,Brayan Rocchio strikes out swinging.,R,L,LAA,CLE,B,,,0,0,-0.93,-1.16,-1.22,1.81,,672356.0,595978.0,2,2,Top,,,642136,,-4.21749602175845,-110.250238910582,-0.136272101798877,-6.67669821892427,22.074627560991,-41.7864038297209,3.12,1.49,,,,74.6,2376.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.8,,,,,,,,13,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,329.0,0.0,0.034,,
FF,2024-05-26,95.7,1.7,6.17,"Hedges, Austin",595978,672282,walk,ball,12.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,B,,,3,2,0.68,1.33,0.96,4.59,,,672356.0,2,2,Top,,,642136,,-3.45653491793969,-139.320223172436,-1.52494697865102,9.66105162840941,34.099184995926,-14.7690259252926,3.12,1.39,,,,94.8,2003.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.57,,0.691353,0.7,1.0,0.0,0.0,,12,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,143.0,-0.021,0.183,,
SL,2024-05-26,87.4,1.62,6.25,"Hedges, Austin",595978,672282,,blocked_ball,13.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,B,,,2,2,-0.26,0.11,-1.35,0.48,,,672356.0,2,2,Top,,,642136,,-6.54810114649507,-127.085162656253,-7.96003576587488,-1.59701431105866,23.768195716895,-29.683870033399,3.07,1.33,,,,86.9,2311.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.71,,,,,,,,12,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,211.0,0.0,0.081,,
FF,2024-05-26,95.8,1.64,6.25,"Hedges, Austin",595978,672282,,ball,11.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,B,,,1,2,0.76,1.54,-0.29,3.95,,,672356.0,2,2,Top,,,642136,,-6.71906746869103,-139.324056039123,-3.88507923880047,11.4097069660615,32.6790713504778,-11.4511668159496,2.99,1.3,,,,94.7,2182.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.74,,,,,,,,12,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,0.0,0.023,,
FF,2024-05-26,94.9,1.64,6.21,"Hedges, Austin",595978,672282,,ball,11.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,B,,,0,2,0.66,1.62,-1.2,2.36,,,672356.0,2,2,Top,,,642136,,-8.81944414899399,-137.758203513402,-7.91355204014982,10.4016025185899,32.5590577391897,-9.94259661660527,3.13,1.22,,,,93.7,2255.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.64,,,,,,,,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,149.0,0.0,0.026,,
FF,2024-05-26,95.0,1.69,6.18,"Hedges, Austin",595978,672282,,swinging_strike,1.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,S,,,0,1,0.97,1.57,-0.6,2.74,,,672356.0,2,2,Top,,,642136,,-8.08921962561101,-137.917795460553,-6.76003408658026,14.1849569735056,32.6570469625125,-10.8599841443813,3.14,1.44,,,,94.0,2180.0,6.0,746230,694384,650859,641645,687263,607680,666160,666176,54.52,,,,,,,,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,0.0,-0.045,63.8020353380943,5.57479
CU,2024-05-26,74.3,1.67,6.32,"Hedges, Austin",595978,672282,,called_strike,5.0,Austin Hedges walks.   Gabriel Arias to 2nd.,R,L,LAA,CLE,S,,,0,0,-0.86,-1.18,0.09,2.06,,,672356.0,2,2,Top,,,642136,,-1.70545651802985,-108.116989600673,0.675018887240803,-6.33474564137942,21.9435629684639,-41.7379636377572,3.12,1.35,,,,72.8,2323.0,5.5,746230,694384,650859,641645,687263,607680,666160,666176,54.96,,,,,,,,12,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,326.0,0.0,-0.042,,
CH,2024-05-26,86.1,1.75,6.13,"Arias, Gabriel",672356,672282,single,hit_into_play,2.0,Gabriel Arias singles on a sharp line drive to center fielder Mickey Moniak.,R,L,LAA,CLE,X,8.0,line_drive,0,0,0.75,1.05,0.14,3.3,,,,2,2,Top,151.12,79.05,642136,,-5.28831745992123,-125.260746809353,-2.5834750268584,8.94597281516091,24.577726092431,-20.8384496054618,3.5,1.6,213.0,106.9,11.0,85.3,1510.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.79,0.909,0.927,0.9,1.0,1.0,0.0,4.0,11,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,145.0,-0.014,0.132,,
SL,2024-05-26,87.5,1.9,6.13,"Rodriguez, Johnathan",671286,672282,strikeout,swinging_strike_blocked,13.0,Johnathan Rodriguez strikes out swinging.,R,L,LAA,CLE,S,2.0,,1,2,-0.06,0.2,-0.33,0.82,,,,1,2,Top,,,642136,,-5.21250587887282,-127.20906851528,-6.98120700460355,0.521266050924973,28.1315645906249,-28.6683974420236,3.37,1.53,,,,86.4,2306.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.66,,0.0,0.0,1.0,0.0,0.0,,10,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.017,-0.118,80.6359172193285,9.60885
FF,2024-05-26,94.8,1.94,5.96,"Rodriguez, Johnathan",671286,672282,,ball,11.0,Johnathan Rodriguez strikes out swinging.,R,L,LAA,CLE,B,,,0,2,0.9,1.32,-0.41,3.84,,,,1,2,Top,,,642136,,-8.09438760409784,-137.854443222457,-2.77892626576866,13.3343329507687,32.4460024973124,-14.9608307424613,3.36,1.71,,,,93.9,2246.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.58,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,142.0,0.0,0.016,,
CH,2024-05-26,85.5,1.78,6.18,"Rodriguez, Johnathan",671286,672282,,foul,6.0,Johnathan Rodriguez strikes out swinging.,R,L,LAA,CLE,S,,,0,1,1.15,1.17,0.73,2.45,,,,1,2,Top,,,642136,,-4.74670691061065,-124.383955648782,-4.82229157644834,12.8545891082019,24.5598541910807,-19.2517116302787,3.37,1.53,5.0,62.4,-26.0,84.6,1381.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.8,,,,,,,,10,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.0,-0.036,81.0858142707535,8.94467
CU,2024-05-26,75.4,1.76,6.31,"Rodriguez, Johnathan",671286,672282,,called_strike,5.0,Johnathan Rodriguez strikes out swinging.,R,L,LAA,CLE,S,,,0,0,-0.85,-1.36,-0.18,2.21,,,,1,2,Top,,,642136,,-2.48619398333899,-109.750702199815,1.06585166120385,-6.35915865627671,21.6293363341536,-43.5099644785032,3.36,1.5,,,,74.2,2546.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.84,,,,,,,,10,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333.0,0.0,-0.024,,
FF,2024-05-26,95.0,2.05,6.04,"Fry, David",681807,672282,strikeout,swinging_strike,12.0,David Fry strikes out swinging.,R,L,LAA,CLE,S,2.0,,1,2,1.15,1.55,0.51,3.83,,,,0,2,Top,,,642136,,-6.54786015551162,-138.085979668518,-3.52706162842828,16.1572935665964,33.2623117302058,-11.7838199417028,3.3,1.58,,,,93.8,2173.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.66,,0.0,0.0,1.0,0.0,0.0,,9,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,141.0,0.023,-0.168,66.2815272187568,6.94544
SL,2024-05-26,86.2,1.86,6.18,"Fry, David",681807,672282,,foul,6.0,David Fry strikes out swinging.,R,L,LAA,CLE,S,,,1,2,-0.23,0.26,0.35,2.55,,,,0,2,Top,,,642136,,-3.10415811244056,-125.598450600123,-2.97102801759929,-1.82369823900088,23.2375775949354,-29.0519547427824,3.3,1.58,,,,85.8,2238.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.75,,,,,,,,9,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,186.0,0.0,0.0,72.2903385188063,7.18746
FF,2024-05-26,93.2,1.87,6.11,"Fry, David",681807,672282,,foul,2.0,David Fry strikes out swinging.,R,L,LAA,CLE,S,,,1,1,0.59,1.48,0.03,3.15,,,,0,2,Top,,,642136,,-6.01095919905978,-135.585377958563,-5.09168551894171,8.60817656607587,28.5882113113671,-12.9433164376321,3.3,1.58,177.0,73.5,66.0,92.8,2132.0,6.0,746230,694384,650859,641645,687263,607680,666160,666176,54.5,,,,,,,,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,146.0,0.0,-0.047,71.5476125538317,7.41086
CH,2024-05-26,84.9,1.88,6.18,"Fry, David",681807,672282,,foul,14.0,David Fry strikes out swinging.,R,L,LAA,CLE,S,,,1,0,0.96,0.94,0.86,2.3,,,,0,2,Top,,,642136,,-4.24558011897524,-123.630703846727,-4.60626212487811,10.6609060660818,24.3570501787368,-21.84108356332,3.3,1.58,15.0,79.1,-8.0,84.1,1423.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.77,,,,,,,,9,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,146.0,0.0,-0.044,69.0018433326397,9.00354
FF,2024-05-26,93.1,1.86,6.24,"Fry, David",681807,672282,,ball,12.0,David Fry strikes out swinging.,R,L,LAA,CLE,B,,,0,0,0.62,1.35,0.03,4.22,,,,0,2,Top,,,642136,,-6.00234398839454,-135.441293859224,-2.33172092847703,9.02984006142151,30.8389179002399,-15.3241905411485,3.29,1.42,,,,92.2,1990.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.64,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,146.0,0.0,0.032,,
FF,2024-05-26,95.1,1.63,6.11,"Naylor, Josh",647304,672282,field_out,hit_into_play,2.0,Josh Naylor flies out to left fielder Kevin Pillar.,L,L,LAA,CLE,X,7.0,fly_ball,0,1,0.89,1.42,-0.24,3.01,,,665926.0,2,1,Top,84.1,117.09,642136,,-6.87323642288619,-138.30812366032,-5.67944899138287,12.9284478750179,28.8454533583493,-12.7820041262326,3.17,1.48,231.0,84.3,53.0,94.9,2201.0,6.0,746230,694384,650859,641645,687263,607680,666160,666176,54.46,0.029,0.031,0.0,1.0,0.0,0.0,3.0,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,143.0,0.022,-0.186,76.4631849721226,7.24297
CU,2024-05-26,75.9,1.6,6.3,"Naylor, Josh",647304,672282,,called_strike,2.0,Josh Naylor flies out to left fielder Kevin Pillar.,L,L,LAA,CLE,S,,,0,0,-0.8,-1.0,-0.07,3.01,,,665926.0,2,1,Top,,,642136,,-2.04844107666739,-110.602354678535,1.88948841468686,-6.22891251443109,18.6330897431453,-40.9397617794219,3.1,1.51,,,,75.3,2481.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.83,,,,,,,,4,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,330.0,0.0,-0.042,,
SL,2024-05-26,87.6,1.61,6.22,"Ramírez, José",608070,672282,strikeout,swinging_strike,12.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,S,2.0,,3,2,0.01,0.35,0.64,4.21,,,665926.0,1,1,Top,,,642136,,-2.34127993803524,-127.800939552364,0.421245489209723,0.536957596136011,21.6341116690712,-28.5060592964736,3.34,1.58,,,,87.7,2181.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.71,,0.0,0.0,1.0,0.0,0.0,,3,6,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,181.0,0.028,-0.385,48.1572039735884,5.30528
SL,2024-05-26,85.7,1.73,6.12,"Ramírez, José",608070,672282,,blocked_ball,13.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,B,,,2,2,-0.09,-0.09,-0.37,0.88,,,665926.0,1,1,Top,,,642136,,-4.75431705904169,-124.833323710203,-5.95886658190254,-0.0809961991355017,22.3592694215861,-32.2580059512841,3.33,1.48,,,,85.4,2230.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.7,,,,,,,,3,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,259.0,0.0,0.111,,
CH,2024-05-26,85.1,1.62,6.18,"Ramírez, José",608070,672282,,blocked_ball,14.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,B,,,1,2,0.89,1.06,0.08,0.73,,,665926.0,1,1,Top,,,642136,,-5.33952747515746,-123.627078789689,-8.48523551124864,10.1439332075135,24.517788317388,-19.7712723219116,3.32,1.42,,,,84.1,1527.0,5.7,746230,694384,650859,641645,687263,607680,666160,666176,54.77,,,,,,,,3,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,0.0,0.059,,
SL,2024-05-26,88.5,1.89,6.11,"Ramírez, José",608070,672282,,foul,13.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,S,,,1,1,-0.17,0.48,-1.18,2.03,,,665926.0,1,1,Top,,,642136,,-7.0764909198681,-128.856377200361,-4.94866951809345,-0.672761712886255,22.528096246155,-26.0503641834448,3.34,1.58,355.0,106.1,26.0,88.4,2221.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.63,,,,,,,,3,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,169.0,0.0,-0.067,75.562331498803,8.0805
FF,2024-05-26,94.8,1.62,6.17,"Ramírez, José",608070,672282,,foul,11.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,S,,,1,0,0.76,1.42,-0.49,3.47,,,665926.0,1,1,Top,,,642136,,-7.14479613159775,-137.75424392139,-4.48332464346725,11.3482722922956,32.7057963481193,-13.3822976171577,3.34,1.58,138.0,74.3,75.0,93.9,2139.0,6.0,746230,694384,650859,641645,687263,607680,666160,666176,54.51,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,149.0,0.0,-0.052,72.5466136476441,7.16196
CU,2024-05-26,75.4,1.58,6.3,"Ramírez, José",608070,672282,,ball,13.0,José Ramírez strikes out swinging.,R,L,LAA,CLE,B,,,0,0,-0.78,-1.01,-1.02,1.98,,,665926.0,1,1,Top,,,642136,,-3.95403609666426,-109.749662030508,-0.0371078173849229,-5.53200428843348,20.8726046068551,-40.4792383008522,3.23,1.3,,,,74.3,2462.0,5.6,746230,694384,650859,641645,687263,607680,666160,666176,54.88,,,,,,,,3,1,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,325.0,0.0,0.04,,
FF,2024-05-26,94.5,1.72,6.01,"Giménez, Andrés",665926,672282,force_out,hit_into_play,6.0,"Andrés Giménez grounds into a force out, second baseman Luis Rengifo to shortstop Zach Neto.   Tyler Freeman out at 2nd.    Andrés Giménez to 1st.",L,L,LAA,CLE,X,4.0,ground_ball,0,1,1.21,1.16,0.75,2.4,,,671289.0,0,1,Top,144.01,151.9,642136,,-5.17996471393372,-137.449553078165,-6.22051610107173,16.5157961624577,32.5705258370191,-16.252905748492,3.2,1.48,6.0,77.2,-20.0,93.5,2179.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.62,0.06,0.067,0.0,1.0,0.0,0.0,2.0,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.033,-0.469,62.1907890349482,6.33034
FF,2024-05-26,95.6,1.84,6.0,"Giménez, Andrés",665926,672282,,foul,3.0,"Andrés Giménez grounds into a force out, second baseman Luis Rengifo to shortstop Zach Neto.   Tyler Freeman out at 2nd.    Andrés Giménez to 1st.",L,L,LAA,CLE,S,,,0,0,0.81,1.49,0.7,3.07,,,671289.0,0,1,Top,,,642136,,-4.76028553314506,-139.064153329523,-5.43906196116686,11.5284384056712,30.2529162007045,-11.8584425677143,3.2,1.48,,,,95.0,2208.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.6,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.0,-0.064,68.7185072480806,6.12879
FF,2024-05-26,95.8,1.89,6.06,"Freeman, Tyler",671289,672282,walk,ball,12.0,Tyler Freeman walks.,R,L,LAA,CLE,B,,,3,2,0.96,1.26,0.12,3.66,,,,0,1,Top,,,642136,,-6.7752158211366,-139.545075000924,-3.60740510323481,13.9282691963262,27.3263216199171,-15.0653647068527,3.26,1.5,,,,95.8,2253.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.58,,0.691353,0.7,1.0,0.0,0.0,,1,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,-0.036,0.343,,
SL,2024-05-26,86.0,1.69,6.17,"Freeman, Tyler",671289,672282,,ball,13.0,Tyler Freeman walks.,R,L,LAA,CLE,B,,,2,2,-0.22,0.0,-0.69,0.92,,,,0,1,Top,,,642136,,-5.16645045449069,-125.117046046686,-6.2199888586068,-1.35019043508072,22.7072370599884,-31.2258046426753,3.26,1.39,,,,85.7,2328.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.61,,,,,,,,1,7,Slider,0,0,0,0,0,0,0,0,Standard,Standard,281.0,0.0,0.096,,
SL,2024-05-26,86.6,1.81,6.1,"Freeman, Tyler",671289,672282,,foul,13.0,Tyler Freeman walks.,R,L,LAA,CLE,S,,,2,2,-0.01,0.07,-1.3,2.0,,,,0,1,Top,,,642136,,-7.34499426758783,-125.944557341124,-3.74549705926236,1.23821844232738,23.3244720358121,-30.9407116728849,3.28,1.5,103.0,78.4,8.0,86.2,2377.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.65,,,,,,,,1,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,272.0,0.0,0.0,72.0878405178625,7.82023
FF,2024-05-26,94.8,2.01,6.09,"Freeman, Tyler",671289,672282,,ball,12.0,Tyler Freeman walks.,R,L,LAA,CLE,B,,,1,2,0.8,1.26,0.98,5.91,,,,0,1,Top,,,642136,,-4.42712914076914,-138.034175166224,2.35957885675782,11.1895729325788,30.3264329564161,-16.8264899098982,3.19,1.28,,,,94.1,2098.0,5.8,746230,694384,650859,641645,687263,607680,666160,666176,54.7,,,,,,,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.0,0.034,,
SL,2024-05-26,87.9,1.74,6.15,"Freeman, Tyler",671289,672282,,foul,4.0,Tyler Freeman walks.,R,L,LAA,CLE,S,,,1,2,-0.04,-0.01,-0.43,2.07,,,,0,1,Top,,,642136,,-5.11840470820182,-127.962233720227,-3.76881395751524,0.517881933047531,25.2159476354372,-31.7611417697365,3.28,1.5,,,,87.4,2294.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.65,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,223.0,0.0,0.0,75.6090697824426,8.11861
FF,2024-05-26,94.7,1.79,6.18,"Freeman, Tyler",671289,672282,,foul,1.0,Tyler Freeman walks.,R,L,LAA,CLE,S,,,1,1,1.01,1.53,-0.36,3.1,,,,0,1,Top,,,642136,,-7.78984048065468,-137.697445061653,-5.76438949195437,14.5586249518389,29.8208626027731,-11.5518683765306,3.28,1.5,200.0,68.1,42.0,94.1,2193.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.59,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.0,-0.047,65.8312513371876,5.8738
FF,2024-05-26,94.8,1.76,6.15,"Freeman, Tyler",671289,672282,,ball,13.0,Tyler Freeman walks.,R,L,LAA,CLE,B,,,0,1,0.75,1.56,-1.13,1.92,,,,0,1,Top,,,642136,,-9.16380130910944,-137.54598611867,-8.78184092129858,11.5969883427553,31.2168554466812,-10.5671383182008,3.25,1.42,,,,94.0,2175.0,6.0,746230,694384,650859,641645,687263,607680,666160,666176,54.45,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.0,0.021,,
FF,2024-05-26,94.5,1.77,6.14,"Freeman, Tyler",671289,672282,,swinging_strike,3.0,Tyler Freeman walks.,R,L,LAA,CLE,S,,,0,0,0.76,1.57,0.74,2.97,,,,0,1,Top,,,642136,,-4.35239136944532,-137.453898755182,-5.99726928052961,10.6427094704215,32.3034250170543,-11.1883269083768,3.28,1.5,,,,93.6,2119.0,5.9,746230,694384,650859,641645,687263,607680,666160,666176,54.57,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.0,-0.033,72.4039210842048,7.24501
CU,2024-06-01,76.3,1.5,6.16,"Crawford, J.P.",641487,672282,home_run,hit_into_play,2.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,X,,fly_ball,2,2,-0.58,-1.01,0.21,2.92,571745.0,670042.0,669208.0,2,4,Bot,212.22,81.88,642136,,-1.6847568490828,-111.162640082001,2.02009088875757,-4.49175073872143,20.155034716808,-41.1386822365769,3.24,1.5,359.0,95.5,27.0,76.0,2203.0,6.0,745251,641432,650859,641645,687263,621493,666160,666176,54.47,0.289,0.431,2.0,1.0,0.0,3.0,5.0,34,6,Curveball,1,0,1,0,0,5,5,0,Standard,Standard,328.0,0.235,3.274,70.4334280805785,6.78454
SL,2024-06-01,89.0,1.46,5.97,"Crawford, J.P.",641487,672282,,ball,11.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,B,,,1,2,-0.08,0.32,-1.62,3.1,571745.0,670042.0,669208.0,2,4,Bot,,,642136,,-7.39060490237855,-129.514228055174,-1.71432733518339,0.547657406515352,25.5177509674943,-28.4086432089646,3.19,1.41,,,,89.2,1935.0,6.3,745251,641432,650859,641645,687263,621493,666160,666176,54.19,,,,,,,,34,5,Slider,1,0,1,0,0,1,1,0,Standard,Standard,165.0,0.0,0.161,,
SL,2024-06-01,84.9,1.47,6.14,"Crawford, J.P.",641487,672282,,foul,1.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,S,,,1,2,0.02,0.02,-0.55,2.91,571745.0,670042.0,669208.0,2,4,Bot,,,642136,,-4.7654697917364,-123.487272821527,-1.21556695991659,1.25239311217582,26.1452366829526,-31.9128075406683,3.24,1.5,124.0,70.4,12.0,84.5,1936.0,6.2,745251,641432,650859,641645,687263,621493,666160,666176,54.3,,,,,,,,34,4,Slider,1,0,1,0,0,1,1,0,Standard,Standard,250.0,0.0,0.0,66.779835681793,6.36145
FF,2024-06-01,93.1,1.52,5.94,"Crawford, J.P.",641487,672282,,foul,5.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,S,,,1,1,0.78,1.6,-0.23,2.45,571745.0,670042.0,669208.0,2,4,Bot,,,642136,,-6.17077217270525,-135.283999760949,-6.64607847223532,10.9044925207534,30.8030253648387,-11.3089407236819,3.24,1.5,197.0,77.4,20.0,92.8,2086.0,6.3,745251,641432,650859,641645,687263,621493,666160,666176,54.19,,,,,,,,34,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,150.0,0.0,-0.156,72.3634069234874,7.60227
SL,2024-06-01,86.6,1.66,6.02,"Crawford, J.P.",641487,672282,,ball,11.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,B,,,0,1,0.08,0.39,-1.49,3.14,571745.0,670042.0,669208.0,2,4,Bot,,,642136,,-7.69501461104067,-125.92013500596,-1.43100853915896,2.48271790083522,26.6164218823428,-27.9281607786462,3.3,1.45,,,,86.5,2061.0,6.4,745251,641432,650859,641645,687263,621493,666160,666176,54.12,,,,,,,,34,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,183.0,0.0,0.088,,
FF,2024-06-01,92.6,1.75,5.87,"Crawford, J.P.",641487,672282,,called_strike,4.0,J.P. Crawford hits a grand slam (4) to right field.   Mitch Haniger scores.    Luke Raley scores.    Ryan Bliss scores.,L,L,SEA,LAA,S,,,0,0,0.74,1.43,-0.66,2.45,571745.0,670042.0,669208.0,2,4,Bot,,,642136,,-7.77751421324226,-134.508598792678,-6.00427728696109,10.7129847894923,30.6709765621952,-13.7265855460202,3.26,1.31,,,,92.5,2002.0,6.5,745251,641432,650859,641645,687263,621493,666160,666176,54.03,,,,,,,,34,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,147.0,0.0,-0.096,,
