pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,7/6/2024,88.5,-1.8,3.68,668800,687330,,swinging_strike,11.0,R,R,S,,,2,1,-1.5,-0.19,-1.67,2.61,,,665750.0,0,7,Bot,,,3.523031818,-128.7849627,3.99469257,-17.34416718,28.53310569,-35.44756408,3.21,1.43,,,,89.8,1998.0,7.2,744995,53.26,,,,,,,,56,4,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,250.0,0.0,-0.072,59.5,6.1,,0.072,,-1,-1,0.431,0.431,26,29,27,29,1,2,2.0,2.0,3.0,3.0,3.12,1.5,1.5,1.7
SI,7/6/2024,88.9,-1.75,3.76,668800,687330,,called_strike,2.0,R,R,S,,,2,0,-1.53,0.14,-0.19,2.53,,,665750.0,0,7,Bot,,,7.240186296,-129.2163167,2.866718726,-18.70962025,27.43931712,-31.44020968,3.04,1.3,,,,91.0,2016.0,7.7,744995,52.82,,,,,,,,56,3,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,251.0,0.0,-0.111,,,,0.111,,-1,-1,0.431,0.431,26,29,27,29,1,2,2.0,2.0,3.0,3.0,2.75,1.53,1.53,6.6
SI,7/6/2024,89.6,-1.72,3.68,668800,687330,,ball,14.0,R,R,B,,,1,0,-1.56,-0.24,0.99,0.96,,,665750.0,0,7,Bot,,,10.15358161,-130.1089159,-0.155463606,-19.87709647,27.91988813,-35.10767198,3.18,1.44,,,,90.9,2030.0,7.3,744995,53.23,,,,,,,,56,2,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,251.0,0.0,0.102,,,,-0.102,,-1,-1,0.431,0.431,26,29,27,29,1,2,2.0,2.0,3.0,3.0,3.1,1.56,1.56,5.1
SI,7/6/2024,89.3,-1.68,3.77,668800,687330,,ball,11.0,R,R,B,,,0,0,-1.44,0.18,-0.31,3.93,,,665750.0,0,7,Bot,,,6.542584614,-129.771739,6.157516607,-17.6956241,27.47732773,-31.67356037,3.22,1.4,,,,90.6,1994.0,7.2,744995,53.31,,,,,,,,56,1,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,248.0,0.0,0.062,,,,-0.062,,-1,-1,0.431,0.431,26,29,27,29,1,2,2.0,2.0,3.0,3.0,2.69,1.44,1.44,3.0
SI,7/9/2024,94.6,-0.92,5.93,668800,672710,single,hit_into_play,11.0,R,R,X,7.0,ground_ball,0,0,-1.15,1.35,-0.31,3.8,,,,0,3,Top,77.97,98.01,4.162244941,-137.7475401,-2.867034888,-15.51121952,32.3425885,-14.61165772,3.22,1.45,132.0,103.7,6.0,94.6,2178.0,6.4,746206,54.13,0.611,0.558,0.9,1.0,1.0,0.0,4.0,16,1,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,207.0,-0.04,0.403,68.4,6.4,0.677,-0.403,103.7,0,0,0.5,0.5,24,29,25,29,1,0,5.0,3.0,5.0,5.0,1.21,1.15,1.15,45.5
FC,7/9/2024,83.1,-3.28,5.86,668800,519326,strikeout,called_strike,5.0,R,R,S,2.0,,0,2,1.77,0.22,0.17,2.68,,,663993.0,1,4,Top,,,4.416920984,-120.9785533,-1.173624192,16.24044889,26.31395447,-30.02655551,3.37,1.6,,,,82.0,3040.0,5.8,746206,54.68,,0.0,0.0,1.0,0.0,0.0,,30,3,Cutter,3,4,4,3,4,3,4,3,Standard,Standard,58.0,0.028,-0.188,,,,0.188,,-1,1,0.369,0.631,35,29,36,29,1,1,2.0,3.0,1.0,5.0,3.11,-1.77,-1.77,36.0
CH,7/9/2024,84.7,0.91,6.36,668800,519043,strikeout,swinging_strike,14.0,R,L,S,2.0,,1,2,1.38,0.67,0.3,1.02,,,,0,9,Top,,,-4.170261085,-123.0920143,-7.39545786,14.83797945,26.31888344,-24.04218871,3.22,1.45,,,,84.3,2096.0,6.3,746206,54.24,,0.0,0.0,1.0,0.0,0.0,,67,5,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,112.0,0.016,-0.167,73.4,8.4,,0.167,,-1,1,0.158,0.842,35,29,35,29,1,3,2.0,3.0,5.0,5.0,2.54,1.38,-1.38,44.7
FC,7/9/2024,84.5,-3.32,5.86,668800,519326,,swinging_strike,14.0,R,R,S,,,0,1,1.65,0.44,1.05,1.93,,,663993.0,1,4,Top,,,6.834867459,-122.8628277,-3.617475314,15.23194947,25.52608554,-27.21746173,3.22,1.45,,,,83.7,3043.0,5.9,746206,54.57,,,,,,,,30,2,Cutter,3,4,4,3,4,3,4,3,Standard,Standard,60.0,0.0,-0.061,66.8,7.9,,0.061,,-1,1,0.369,0.631,35,29,36,29,1,1,2.0,3.0,1.0,5.0,2.77,-1.65,-1.65,28.4
FC,7/9/2024,84.9,-3.22,5.91,668800,519326,,swinging_strike,14.0,R,R,S,,,0,0,1.31,0.2,1.48,1.53,,,663993.0,1,4,Top,,,8.293507284,-123.3466401,-4.238197374,11.60500198,25.81433045,-29.43222132,3.22,1.45,,,,84.1,3011.0,6.0,746206,54.55,,,,,,,,30,1,Cutter,3,4,4,3,4,3,4,3,Standard,Standard,57.0,0.0,-0.047,67.0,7.8,,0.047,,-1,1,0.369,0.631,35,29,36,29,1,1,2.0,3.0,1.0,5.0,2.98,-1.31,-1.31,34.5
KC,7/9/2024,82.3,0.54,6.45,668800,519043,,ball,13.0,R,L,B,,,0,2,-0.47,-0.72,-1.01,1.72,,,,0,9,Top,,,-2.601783579,-119.8099707,-2.805073137,-4.051102274,23.24436719,-38.8200292,3.33,1.57,,,,82.3,2401.0,6.3,746206,54.25,,,,,,,,67,4,Knuckle Curve,4,5,5,4,5,4,5,4,Standard,Standard,323.0,0.0,0.021,,,,-0.021,,-1,1,0.158,0.842,35,29,35,29,1,3,2.0,3.0,5.0,5.0,4.09,-0.47,0.47,49.4
CH,7/9/2024,81.6,0.84,6.42,668800,519043,,foul,6.0,R,L,S,,,0,2,1.49,0.68,0.69,2.08,,,,0,9,Top,,,-3.197807958,-118.8925028,-4.585742513,14.78364757,20.69670073,-25.05268061,3.22,1.45,150.0,62.1,61.0,82.0,1867.0,6.2,746206,54.25,,,,,,,,67,3,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,109.0,0.0,0.0,69.2,7.4,,0.0,88.0,-1,1,0.158,0.842,35,29,35,29,1,3,2.0,3.0,5.0,5.0,2.71,1.49,-1.49,46.0
CH,7/9/2024,80.4,0.74,6.33,668800,519043,,swinging_strike,9.0,R,L,S,,,0,1,1.46,0.29,0.37,1.91,,,,0,9,Top,,,-3.607883224,-117.0815659,-3.690924079,14.09945845,22.01344362,-28.97384686,3.22,1.45,,,,80.5,1782.0,6.3,746206,54.21,,,,,,,,67,2,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,104.0,0.0,-0.049,66.4,8.5,,0.049,,-1,1,0.158,0.842,35,29,35,29,1,3,2.0,3.0,5.0,5.0,3.22,1.46,-1.46,42.8
CH,7/9/2024,83.5,0.91,6.46,668800,519043,,foul,3.0,R,L,S,,,0,0,1.37,0.91,0.52,2.71,,,,0,9,Top,,,-3.595034929,-121.545681,-3.964797995,14.30886084,25.30535786,-22.55022334,3.22,1.45,140.0,63.7,67.0,83.2,2040.0,6.2,746206,54.3,,,,,,,,67,1,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,115.0,0.0,-0.033,71.8,8.0,,0.033,88.0,-1,1,0.158,0.842,35,29,35,29,1,3,2.0,3.0,5.0,5.0,2.37,1.37,-1.37,51.2
SI,7/9/2024,95.6,-2.3,6.41,668800,472610,field_out,hit_into_play,6.0,R,R,X,6.0,ground_ball,1,0,-1.18,0.95,0.28,2.47,,,,0,7,Top,112.97,148.41,9.525467937,-138.7923778,-6.870374916,-17.49608762,32.917647,-18.52581619,3.22,1.45,12.0,97.4,-12.0,95.8,2144.0,6.7,746206,53.81,0.197,0.17,0.0,1.0,0.0,0.0,2.0,49,2,Sinker,4,4,4,4,4,4,4,4,Strategic,Standard,212.0,0.039,-0.262,74.9,7.2,0.219,0.262,97.4,0,0,0.5,0.5,37,29,37,29,1,2,4.0,3.0,3.0,5.0,1.57,1.18,1.18,48.7
SI,7/9/2024,95.0,-2.42,6.35,668800,472610,,ball,13.0,R,R,B,,,0,0,-1.3,0.97,-0.03,1.32,,,,0,7,Top,,,9.229176962,-137.6636278,-9.663615391,-18.69531672,32.67577681,-17.76817305,3.42,1.57,,,,95.2,2090.0,6.8,746206,53.69,,,,,,,,49,1,Sinker,4,4,4,4,4,4,4,4,Strategic,Standard,213.0,0.0,0.034,,,,-0.034,,0,0,0.5,0.5,37,29,37,29,1,2,4.0,3.0,3.0,5.0,1.59,1.3,1.3,46.5
SL,7/14/2024,86.1,-0.8,6.23,668800,669854,field_out,hit_into_play,9.0,R,R,X,8.0,fly_ball,1,2,0.08,0.46,0.45,1.93,,,,1,5,Top,135.07,86.47,2.808269738,-125.4502051,-4.996839411,0.371863454,23.44012387,-26.5852585,3.22,1.45,281.0,87.9,42.0,87.2,2120.0,6.7,746370,53.78,0.003,0.003,0.0,1.0,0.0,0.0,3.0,32,5,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,190.0,0.017,-0.115,73.7,7.4,0.005,0.115,88.0,-1,1,0.379,0.621,30,29,31,29,2,1,5.0,5.0,7.0,6.0,2.59,-0.08,-0.08,47.9
SL,7/14/2024,86.1,-0.95,6.15,668800,669854,,foul,14.0,R,R,S,,,1,2,0.24,0.58,1.07,1.13,,,,1,5,Top,,,4.322557356,-125.2023127,-6.883335754,1.665634214,26.13225189,-24.81115598,3.22,1.45,147.0,65.6,22.0,86.7,2078.0,6.8,746370,53.7,,,,,,,,32,4,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,198.0,0.0,0.0,66.2,8.0,,0.0,88.0,-1,1,0.379,0.621,30,29,31,29,2,1,5.0,5.0,7.0,6.0,2.5,-0.24,-0.24,45.5
SL,7/14/2024,86.9,-1.22,6.09,668800,669854,,foul,4.0,R,R,S,,,1,1,0.06,0.82,-0.34,2.23,,,,1,5,Top,,,1.982982977,-126.5729006,-4.799632185,0.282710593,26.00530382,-22.62470917,3.22,1.45,3.0,74.7,-35.0,87.7,2117.0,6.8,746370,53.71,,,,,,,,32,3,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,202.0,0.0,-0.039,74.4,7.8,,0.039,88.0,-1,1,0.379,0.621,30,29,31,29,2,1,5.0,5.0,7.0,6.0,2.2,-0.06,-0.06,45.4
FF,7/14/2024,92.4,-0.53,6.29,668800,669854,,ball,14.0,R,R,B,,,0,1,-0.31,1.67,1.23,2.11,,,,1,5,Top,,,5.240506281,-134.2528425,-8.55297571,-4.940429029,31.03091024,-10.27469619,3.18,1.36,,,,93.4,2298.0,7.1,746370,53.39,,,,,,,,32,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,199.0,0.0,0.015,,,,-0.015,,-1,1,0.379,0.621,30,29,31,29,2,1,5.0,5.0,7.0,6.0,1.02,0.31,0.31,53.2
FF,7/14/2024,92.9,-0.76,6.28,668800,669854,,called_strike,6.0,R,R,S,,,0,0,-0.46,1.64,0.41,2.14,,,,1,5,Top,,,4.037894101,-134.9667939,-8.403466418,-6.575771956,30.95821636,-10.54166513,3.17,1.38,,,,93.4,2293.0,6.8,746370,53.72,,,,,,,,32,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,206.0,0.0,-0.023,,,,0.023,,-1,1,0.379,0.621,30,29,31,29,2,1,5.0,5.0,7.0,6.0,1.03,0.46,0.46,49.5
SL,7/14/2024,85.3,-1.15,6.09,668800,669854,field_out,hit_into_play,3.0,R,R,X,4.0,ground_ball,1,1,0.42,0.71,0.28,2.84,,663993.0,,2,2,Top,125.66,159.18,2.52672476,-124.244104,-2.827387168,3.927053165,23.91157869,-24.50016848,3.22,1.45,7.0,89.7,-21.0,86.3,2044.0,6.8,746370,53.72,0.08,0.061,0.0,1.0,0.0,0.0,2.0,12,3,Slider,0,2,2,0,2,0,2,0,Standard,Standard,199.0,0.026,-0.301,66.0,6.2,0.093,0.301,89.7,-2,2,0.305,0.695,30,29,31,29,1,0,5.0,5.0,7.0,6.0,2.41,-0.42,-0.42,45.0
SL,7/14/2024,85.7,-1.13,6.1,668800,669854,,swinging_strike,6.0,R,R,S,,,1,0,0.32,0.81,0.55,2.38,,663993.0,,2,2,Top,,,3.365437656,-124.8520394,-4.252505399,2.708884172,23.45552957,-23.01118105,3.22,1.45,,,,86.7,2070.0,6.7,746370,53.8,,,,,,,,12,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,200.0,0.0,-0.048,74.8,7.8,,0.048,,-2,2,0.305,0.695,30,29,31,29,1,0,5.0,5.0,7.0,6.0,2.27,-0.32,-0.32,43.3
SL,7/14/2024,84.5,-1.14,6.18,668800,669854,,ball,12.0,R,R,B,,,0,0,0.38,0.68,0.06,3.62,,663993.0,,2,2,Top,,,2.045541513,-123.0331258,-0.967362021,3.472428032,24.44874984,-25.31019623,3.25,1.42,,,,85.2,2107.0,6.7,746370,53.77,,,,,,,,12,1,Slider,0,2,2,0,2,0,2,0,Infield shade,Standard,190.0,0.0,0.016,,,,-0.016,,-2,2,0.305,0.695,30,29,31,29,1,0,5.0,5.0,7.0,6.0,2.51,-0.38,-0.38,46.3
SI,7/14/2024,94.2,-1.78,5.26,668800,606160,field_out,hit_into_play,3.0,R,R,X,4.0,ground_ball,2,2,-1.32,0.78,0.36,2.71,,,,0,8,Top,131.83,149.0,8.480242488,-136.8925875,-2.603317174,-18.54551078,31.26557305,-21.93919939,3.22,1.45,3.0,91.8,-37.0,93.7,2328.0,6.1,746370,54.36,0.049,0.054,0.0,1.0,0.0,0.0,2.0,53,5,Sinker,1,2,2,1,2,1,2,1,Infield shade,Standard,219.0,0.022,-0.203,65.6,6.1,0.049,0.203,91.8,-1,1,0.247,0.753,33,29,34,29,1,2,8.0,5.0,8.0,6.0,1.8,1.32,1.32,35.0
SI,7/14/2024,94.2,-1.83,5.16,668800,606160,,foul,7.0,R,R,S,,,2,1,-1.4,0.81,-0.63,1.88,,,,0,8,Top,,,6.299058266,-136.9945096,-4.628166856,-19.06637037,31.61166674,-21.09317245,3.22,1.45,,,,94.8,2354.0,6.8,746370,53.74,,,,,,,,53,4,Sinker,1,2,2,1,2,1,2,1,Infield shade,Standard,220.0,0.0,-0.062,70.9,6.6,,0.062,,-1,1,0.247,0.753,33,29,34,29,1,2,8.0,5.0,8.0,6.0,1.77,1.4,1.4,37.9
SI,7/14/2024,93.6,-1.85,5.23,668800,606160,,called_strike,5.0,R,R,S,,,2,0,-1.19,1.04,0.01,2.06,,,,0,8,Top,,,7.375597872,-135.9874516,-4.674381119,-16.41876254,31.0994541,-18.46360764,2.97,1.12,,,,93.1,2353.0,6.1,746370,54.35,,,,,,,,53,3,Sinker,1,2,2,1,2,1,2,1,Infield shade,Standard,220.0,0.0,-0.058,,,,0.058,,-1,1,0.247,0.753,33,29,34,29,1,2,8.0,5.0,8.0,6.0,1.58,1.19,1.19,37.0
FF,7/14/2024,94.1,-1.87,5.11,668800,606160,,ball,14.0,R,R,B,,,1,0,-1.2,1.35,1.38,1.72,,,,0,8,Top,,,11.01805243,-136.4406263,-5.978696433,-17.52347306,31.92464772,-14.17836421,3.23,1.49,,,,93.1,2471.0,6.1,746370,54.43,,,,,,,,53,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,228.0,0.0,0.062,,,,-0.062,,-1,1,0.247,0.753,33,29,34,29,1,2,8.0,5.0,8.0,6.0,1.26,1.2,1.2,30.9
FF,7/14/2024,95.1,-1.64,5.08,668800,606160,,ball,12.0,R,R,B,,,0,0,-0.97,1.43,1.57,2.39,,,,0,8,Top,,,10.73191696,-137.9863264,-4.606908383,-14.92947636,32.58307979,-13.0913158,3.08,1.3,,,,95.9,2462.0,7.1,746370,53.43,,,,,,,,53,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,223.0,0.0,0.034,,,,-0.034,,-1,1,0.247,0.753,33,29,34,29,1,2,8.0,5.0,8.0,6.0,1.12,0.97,0.97,36.3
CH,7/20/2024,82.4,-2.74,5.47,668800,680570,field_out,hit_into_play,5.0,R,R,X,3.0,line_drive,1,2,-1.08,0.32,-0.19,2.61,,,,0,5,Bot,162.69,150.57,8.005628023,-119.7692613,-0.566670731,-11.98871662,23.84102983,-29.23270076,3.22,1.45,156.0,89.1,9.0,83.4,1720.0,7.1,744994,53.42,0.54,0.498,0.0,1.0,0.0,0.0,4.0,47,4,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,259.0,-0.025,-0.167,61.4,5.6,0.598,0.167,89.1,-3,-3,0.179,0.179,24,29,25,29,2,1,7.0,6.0,6.0,5.0,3.06,1.08,1.08,31.4
CU,7/20/2024,80.7,-2.68,5.56,668800,680570,,called_strike,9.0,R,R,S,,,1,1,0.73,-0.73,0.39,1.72,,,,0,5,Bot,,,5.537336572,-117.3358693,-0.381301704,5.546439865,24.48522398,-39.04525354,3.22,1.54,,,,82.0,2742.0,7.5,744994,53.03,,,,,,,,47,3,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,45.0,0.0,-0.051,,,,0.051,,-3,-3,0.179,0.179,24,29,25,29,2,1,7.0,6.0,6.0,5.0,4.27,-0.73,-0.73,33.4
CH,7/20/2024,83.0,-2.73,5.44,668800,680570,,ball,14.0,R,R,B,,,0,1,-1.42,0.27,0.97,0.53,,,,0,5,Bot,,,11.3518792,-120.2994518,-5.320459536,-15.97384817,22.69982865,-28.66023441,3.26,1.58,,,,83.9,2113.0,7.0,744994,53.49,,,,,,,,47,2,Changeup,2,5,2,5,5,2,2,5,Standard,Standard,251.0,0.0,0.023,,,,-0.023,,-3,-3,0.179,0.179,24,29,25,29,2,1,7.0,6.0,6.0,5.0,3.06,1.42,1.42,28.8
FF,7/20/2024,93.3,-2.67,5.56,668800,680570,,swinging_strike,11.0,R,R,S,,,0,0,-0.86,1.44,-0.23,3.99,,,,0,5,Bot,,,8.329495873,-135.6572254,-1.436101418,-12.47929476,30.69287527,-14.36352934,3.22,1.45,,,,94.7,2201.0,7.2,744994,53.26,,,,,,,,47,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,220.0,0.0,-0.033,64.8,5.3,,0.033,,-3,-3,0.179,0.179,24,29,25,29,2,1,7.0,6.0,6.0,5.0,1.19,0.86,0.86,39.3
FF,7/20/2024,96.6,-2.32,5.58,668800,680570,single,hit_into_play,2.0,R,R,X,9.0,ground_ball,2,2,-1.24,1.29,-0.08,2.85,663993.0,679822.0,,2,2,Bot,181.74,138.83,8.955366444,-140.3945813,-4.720214976,-18.45962943,32.72088968,-14.18736731,3.22,1.45,103.0,92.1,4.0,98.3,2316.0,7.4,744994,53.13,0.494,0.476,0.9,1.0,1.0,0.0,4.0,23,5,4-Seam Fastball,0,4,0,4,4,2,2,4,Standard,Standard,223.0,0.126,1.546,66.3,5.6,0.578,-1.546,92.1,-4,-4,0.178,0.178,24,29,25,29,1,0,7.0,6.0,6.0,5.0,1.16,1.24,1.24,36.9
FF,7/20/2024,96.5,-2.39,5.58,668800,680570,,ball,12.0,R,R,B,,,1,2,-1.12,1.25,1.09,2.77,663993.0,679822.0,,2,2,Bot,,,12.02962754,-139.863784,-4.750693702,-17.46747647,33.82332645,-14.87946594,3.22,1.49,,,,97.8,2305.0,7.4,744994,53.09,,,,,,,,23,4,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,218.0,0.0,0.055,,,,-0.055,,-4,-4,0.178,0.178,24,29,25,29,1,0,7.0,6.0,6.0,5.0,1.23,1.12,1.12,38.1
FF,7/20/2024,96.6,-2.31,5.61,668800,680570,,ball,12.0,R,R,B,,,0,2,-1.14,1.26,0.82,3.42,663993.0,679822.0,,2,2,Bot,,,11.13754818,-140.2439478,-3.141948524,-17.63203235,33.36947301,-15.09864139,3.26,1.49,,,,98.1,2243.0,7.4,744994,53.14,,,,,,,,23,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,223.0,0.0,0.048,,,,-0.048,,-4,-4,0.178,0.178,24,29,25,29,1,0,7.0,6.0,6.0,5.0,1.21,1.14,1.14,40.7
FF,7/20/2024,96.8,-2.45,5.58,668800,680570,,swinging_strike,11.0,R,R,S,,,0,1,-1.12,1.27,-0.44,3.82,663993.0,679822.0,,2,2,Bot,,,8.074561929,-140.7564815,-2.069551638,-16.81165243,33.10646274,-15.05588757,3.22,1.45,,,,98.4,2285.0,7.3,744994,53.22,,,,,,,,23,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,221.0,0.0,-0.117,65.7,5.4,,0.117,,-4,-4,0.178,0.178,24,29,25,29,1,0,7.0,6.0,6.0,5.0,1.17,1.12,1.12,35.5
SL,7/20/2024,86.1,-2.76,5.54,668800,680570,,called_strike,7.0,R,R,S,,,0,0,0.51,-0.05,-0.57,1.8,663993.0,679822.0,,2,2,Bot,,,4.237852703,-125.3512352,-2.549329835,4.406643602,26.67980084,-32.41340074,3.22,1.54,,,,87.7,2246.0,7.4,744994,53.12,,,,,,,,23,1,Slider,0,4,0,4,4,0,0,4,Standard,Standard,133.0,0.0,-0.091,,,,0.091,,-4,-4,0.178,0.178,24,29,25,29,1,0,7.0,6.0,6.0,5.0,3.14,-0.51,-0.51,35.8
FF,7/20/2024,93.9,-2.87,5.56,668800,657097,strikeout,swinging_strike,12.0,R,R,S,2.0,,3,2,-0.85,1.37,0.6,3.4,,665750.0,,2,7,Bot,,,10.85485846,-136.2426649,-2.840458327,-13.07030976,31.29397209,-14.7599061,3.22,1.45,,,,93.7,2418.0,6.4,744994,54.09,,0.0,0.0,1.0,0.0,0.0,,68,6,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,225.0,-0.009,-0.331,68.2,5.7,,0.331,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,1.24,0.85,0.85,33.3
FF,7/20/2024,93.2,-3.08,5.44,668800,657097,,swinging_strike,4.0,R,R,S,,,3,1,-0.99,1.38,-0.42,2.65,,665750.0,,2,7,Bot,,,8.983541074,-135.3624839,-4.400614945,-14.15866144,30.99291074,-14.41345999,3.22,1.45,,,,92.8,2518.0,6.3,744994,54.24,,,,,,,,68,5,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,228.0,0.0,-0.065,71.6,7.1,,0.065,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,1.26,0.99,0.99,30.9
CH,7/20/2024,84.8,-2.9,5.56,668800,657097,,ball,14.0,R,R,B,,,2,1,-1.62,0.63,0.39,1.27,,665750.0,,2,7,Bot,,,11.00781568,-122.9252732,-4.89035785,-18.66868685,25.87493593,-24.98330826,3.22,1.58,,,,85.1,2203.0,6.8,744994,53.66,,,,,,,,68,4,Changeup,2,7,2,7,7,2,2,7,Standard,Standard,244.0,0.0,0.05,,,,-0.05,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,2.58,1.62,1.62,33.9
FF,7/20/2024,92.7,-3.06,5.44,668800,657097,,called_strike,12.0,R,R,S,,,2,0,-0.99,1.4,1.01,2.98,,665750.0,,2,7,Bot,,,12.52585828,-134.4075428,-3.491272776,-14.8327558,30.50305031,-14.60568347,3.17,1.55,,,,92.2,2502.0,6.3,744994,54.2,,,,,,,,68,3,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,229.0,0.0,-0.031,,,,0.031,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,1.28,0.99,0.99,33.6
ST,7/20/2024,83.6,-3.14,5.42,668800,657097,,ball,14.0,R,R,B,,,1,0,0.99,-0.02,1.28,1.6,,665750.0,,2,7,Bot,,,8.19958001,-121.5644952,-2.309675518,8.151252329,24.64021961,-32.08955234,3.26,1.49,,,,83.2,2354.0,6.1,744994,54.36,,,,,,,,68,2,Sweeper,2,7,2,7,7,2,2,7,Standard,Standard,38.0,0.0,0.026,,,,-0.026,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,3.29,-0.99,-0.99,29.0
ST,7/20/2024,83.8,-3.12,5.43,668800,657097,,ball,14.0,R,R,B,,,0,0,0.97,0.04,1.26,0.97,,665750.0,,2,7,Bot,,,8.184666048,-121.6881096,-3.878084636,7.849586696,25.54000822,-31.17953967,3.26,1.49,,,,83.4,2609.0,6.3,744994,54.24,,,,,,,,68,1,Sweeper,2,7,2,7,7,2,2,7,Standard,Standard,33.0,0.0,0.016,,,,-0.016,,-5,-5,0.024,0.024,30,29,31,29,1,2,6.0,6.0,4.0,5.0,3.24,-0.97,-0.97,31.4
FC,7/25/2024,91.1,-2.04,5.87,668800,686563,single,hit_into_play,12.0,R,R,X,9.0,line_drive,3,2,-0.16,0.62,1.02,2.64,,,,2,4,Bot,184.82,114.66,7.978853854,-132.4112154,-3.529420202,-3.641223398,28.40835979,-24.30421586,3.22,1.43,206.0,72.5,21.0,90.4,2273.0,6.0,744984,54.54,0.963,0.878,0.9,1.0,1.0,0.0,4.0,32,8,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,224.0,0.011,0.102,69.2,6.4,1.024,-0.102,88.0,1,1,0.655,0.655,23,29,24,29,2,1,5.0,5.0,5.0,2.0,2.13,0.16,0.16,29.3
ST,7/25/2024,82.7,-2.2,5.68,668800,686563,,ball,12.0,R,R,B,,,2,2,0.62,0.35,1.86,2.53,,,,2,4,Bot,,,8.012757411,-120.2964102,-1.364490477,4.486758724,23.55786784,-28.67923358,3.24,1.56,,,,82.3,2738.0,6.1,744984,54.45,,,,,,,,32,7,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,69.0,0.0,0.041,,,,-0.041,,1,1,0.655,0.655,23,29,24,29,2,1,5.0,5.0,5.0,2.0,2.98,-0.62,-0.62,24.0
FF,7/25/2024,95.1,-1.98,6.02,668800,686563,,ball,11.0,R,R,B,,,1,2,-0.95,1.22,-0.27,4.54,,,,2,4,Bot,,,6.559063731,-138.3425248,-0.973441399,-13.60134572,30.42958689,-16.46700535,3.24,1.55,,,,94.5,2129.0,5.9,744984,54.58,,,,,,,,32,6,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,232.0,0.0,0.015,,,,-0.015,,1,1,0.655,0.655,23,29,24,29,2,1,5.0,5.0,5.0,2.0,1.3,0.95,0.95,29.0
